Training_portfolio,Annual_Premium_mean,Annual_Premium_std,Claim_Count_mean,Claim_Count_std,Driver_Max_Age_mean,Driver_Max_Age_std,Driver_Min_Age_mean,Driver_Min_Age_std,Driver_Total_Adult_Ages_50_64_mean,Driver_Total_Adult_Ages_50_64_std,Driver_Total_College_Ages_20_23_mean,Driver_Total_College_Ages_20_23_std,Driver_Total_Low_Middle_Adult_Ages_30_39_mean,Driver_Total_Low_Middle_Adult_Ages_30_39_std,Driver_Total_Married_mean,Driver_Total_Married_std,Driver_Total_Middle_Adult_Ages_40_49_mean,Driver_Total_Middle_Adult_Ages_40_49_std,Driver_Total_Senior_Ages_65_69_mean,Driver_Total_Senior_Ages_65_69_std,Driver_Total_Teenager_Age_15_19_mean,Driver_Total_Teenager_Age_15_19_std,Driver_Total_Young_Adult_Ages_24_29_mean,Driver_Total_Young_Adult_Ages_24_29_std,EEA_Policy_Tenure_mean,EEA_Policy_Tenure_std,Loss_Amount_mean,Policy_InstallmentTerm_Mean,Policy_InstallmentTerm_std,VATD_Active_mean,VATD_Active_std,VATD_Alarm_mean,VATD_Alarm_std,VATD_NA_mean,VATD_NA_std,VATD_Passive_mean,VATD_Passive_std,Vehicle_Age_In_Years_mean,Vehicle_Age_In_Years_std,Vehicle_Collision_Coverage_Deductible_mean,Vehicle_Collision_Coverage_Deductible_std,Vehicle_Days_Per_Week_Driven_mean,Vehicle_Days_Per_Week_Driven_std,Vehicle_Driver_Points_mean,Vehicle_Driver_Points_std,Vehicle_Make_Year_mean,Vehicle_Make_Year_std,Vehicle_Med_Pay_Limit_mean,Vehicle_Med_Pay_Limit_std,Vehicle_Miles_To_Work_mean,Vehicle_Miles_To_Work_std,Vehicle_Number_Of_Drivers_Assigned_mean,Vehicle_Number_Of_Drivers_Assigned_std,Vehicle_Physical_Damage_Limit_mean,Vehicle_Physical_Damage_Limit_std,Vehicle_Symbol_mean,Vehicle_Symbol_std,Vehicle_Territory_mean,Vehicle_Territory_std,ln_LR
121,398.40866666666665,241.55964446735416,0.6311666666666667,0.5497081062308067,46.0915,15.770211719555753,44.93866666666667,16.111647000965917,0.276,0.4783953842697701,0.05566666666666667,0.23785987144107354,0.22566666666666665,0.4521525876839748,0.6578333333333334,0.6203381675580033,0.27316666666666667,0.47460599170623735,0.05733333333333333,0.24163875331453843,0.051666666666666666,0.22212334115382965,0.08916666666666667,0.300939195888732,5.423416666666619,6.450831641310542,3306.304833333333,6.384,1.468640011682318,0.030333333333333334,0.17151712813330355,0.07983333333333334,0.2710575909134826,0.512,0.49989763913052043,0.37783333333333335,0.48488606012557867,6.596166666666667,2.6977085790509694,352.9941666666667,260.1882308097004,4.998,0.09485515053628586,0.1565,0.4332501597808832,1998.3181666666667,6.323311422831689,2937.9566666666665,6440.327926854605,3.5165,7.6759069610443085,27.774833333333333,43.63214901167081,47590.791333333334,35060.076275833024,11.7225,3.891617212773522,30.96216666666667,4.243159519274209,2.116108201064959
122,386.6897,238.10209170546602,0.5317,0.5559010816694337,46.1962,15.780748041866607,45.0641,16.120811990961407,0.2827,0.4853908429575114,0.0531,0.231269839308679,0.2216,0.44734041997690344,0.6645,0.6235211526987462,0.2719,0.4747556521969495,0.0545,0.23692902636938185,0.0508,0.22096208368010076,0.0921,0.3040178163912332,5.549359999999967,6.524312243863433,2688.2222,6.3612,1.4272134576948408,0.027,0.1620914166843398,0.0833,0.27634895851927405,0.5277,0.4992570838391543,0.362,0.4806028484203886,6.6793,2.679509187696416,339.6927,264.4256113864631,4.9983,0.08887012878341419,0.1504,0.42260821072243193,1997.9926,6.627136420333624,2910.3908,6299.443935766479,3.506,7.790701733691799,28.2011,43.84708331761203,47863.4598,34608.257528554794,11.6149,3.930234428665317,30.923,4.295546085379286,1.9390127992934043
123,387.4032,238.6921268557099,0.5367,0.5555933570497288,46.1781,15.772414440906944,45.0415,16.105909405611865,0.2821,0.48512176235707494,0.0534,0.2318486907048266,0.2218,0.44724127993316193,0.6648,0.6232814837460826,0.273,0.4752826415501879,0.0545,0.23692902636938185,0.0508,0.22096208368010076,0.0915,0.30288103884587325,5.535879999999968,6.514234271993461,2713.186,6.3642,1.4327468849605234,0.027,0.1620914166843398,0.0831,0.2760471159078104,0.5271,0.4992900149731669,0.3628,0.4808318624300939,6.6726,2.6832683863011257,340.1583,264.54606612689764,4.9983,0.08887012878341419,0.1515,0.42445938153916035,1998.0047,6.625954137844932,2904.0912,6280.947344217595,3.5184,7.807506462098875,28.1912,43.842267927257154,47840.96,34540.872216890486,11.6181,3.9314625815086157,30.9294,4.29619149551543,1.9464128579649316
124,388.3614,238.93184976667143,0.5419,0.5555855087434385,46.1328,15.762036935016738,44.9898,16.099770688479413,0.2813,0.4845552490469193,0.0538,0.23261765001198437,0.2219,0.44707983407646046,0.6638,0.6232241978935341,0.2735,0.47552114783275856,0.0543,0.23655254323419744,0.0512,0.22177348432089047,0.0917,0.30348034538010593,5.526629999999969,6.504352427655666,2739.18,6.3636,1.4316424134537873,0.027,0.1620914166843398,0.0828,0.275593459965068,0.5261,0.49934329310849596,0.3641,0.48120094080804066,6.6643,2.6848698967802145,340.925,264.34101458570984,4.9983,0.08887012878341419,0.1526,0.4260650104612305,1998.0269,6.620827737223822,2913.0912,6315.4246356135,3.5214,7.810457244248945,28.1915,43.84208526740026,47816.9602,34469.220037365376,11.6319,3.93585460670842,30.9251,4.297340654831949,1.9534775351207843
125,388.7809,238.97672247015652,0.5473,0.5558719361156327,46.1266,15.771298165483453,44.9834,16.106224433011924,0.2816,0.48469055333613775,0.054,0.23300092047652918,0.2223,0.4475519414258514,0.6629,0.6236204616976373,0.2728,0.47518705819290963,0.0539,0.23579726468939116,0.0511,0.22157098043276155,0.0919,0.30374926561495535,5.5216899999999685,6.52220794390571,2765.1459,6.3648,1.433850254613524,0.0273,0.16296430816768945,0.082,0.27437844002915984,0.526,0.499348510454862,0.3647,0.48137000499425675,6.6622,2.685295559379658,341.3461,264.06505249651195,4.9983,0.08887012878341419,0.1533,0.4268692208781799,1998.04,6.602647915491964,2901.0909,6263.8722375679245,3.5255,7.813863026413049,28.1522,43.82262289488725,47851.4606,34418.50783886772,11.64,3.937886577222542,30.9179,4.302209954319648,1.9618327334260812
126,389.2143,238.62714738071284,0.5525,0.5557649120480699,46.109,15.7567809724785,44.9582,16.097172567145595,0.2815,0.48423258680083275,0.0541,0.23319225515181968,0.2221,0.4474277697695272,0.663,0.6232734929264578,0.2728,0.4747659426180774,0.0539,0.23579726468939116,0.0512,0.22177348432089047,0.0922,0.30448059189888343,5.537459999999966,6.538453631095687,2791.335,6.3648,1.4338502546135214,0.0273,0.16296430816768945,0.0821,0.2745307391034222,0.525,0.49939957948920954,0.3656,0.48162208834686804,6.6575,2.6844951855869166,341.8576,263.78376923141565,4.9983,0.08887012878341419,0.1534,0.4267161218713063,1998.065,6.576648099908004,2903.4913,6267.580612660468,3.5171,7.783557410759822,28.1624,43.82726673168907,47838.9605,34353.19304673584,11.6399,3.928634801956125,30.9148,4.312377606386203,1.9701451633251985
127,389.7066,238.87834226375566,0.558,0.5561177273677724,46.1049,15.751727133262767,44.9488,16.09062675556614,0.2812,0.48409709253359273,0.0543,0.23357432585060678,0.223,0.4482087561716381,0.6634,0.6231687363205808,0.2731,0.4746987717409704,0.0541,0.23617529057204575,0.0511,0.22157098043276155,0.0916,0.3036752572505202,5.530369999999968,6.5274578078792125,2820.3938,6.3648,1.4338502546135221,0.0275,0.1635433417857916,0.0824,0.27498691201615033,0.5239,0.4994534366420331,0.3662,0.48178913652884253,6.6528,2.683947189728551,342.3839,263.46820049117673,4.9983,0.08887012878341419,0.1544,0.4279941096508187,1998.079,6.5724788891159065,2905.8916,6277.709389655564,3.5202,7.787968747094114,28.1428,43.81749428527809,47844.4604,34348.33460127598,11.6437,3.928268503977713,30.9141,4.314067953594452,1.979237651266775
128,390.4199,239.0278862748713,0.5633,0.55607916019508,46.0602,15.74767204628949,44.9033,16.082661916219987,0.2806,0.4836186810937693,0.0545,0.2339556016049618,0.224,0.4488252938665899,0.6628,0.6228442449725157,0.2723,0.47389362468462354,0.054,0.2355621976355902,0.0513,0.22197575841456776,0.0919,0.3044070570233633,5.526379999999969,6.518603018602255,2880.4137,6.3648,1.4338502546135221,0.0277,0.16412008877755957,0.0822,0.27468291732560846,0.5235,0.4994724189279393,0.3666,0.48190005474815695,6.6498,2.685680779267075,342.8851,263.17203318342337,4.9983,0.08887012878341419,0.1543,0.4276795540823435,1998.0923,6.560006408412093,2911.492,6298.530121394423,3.5423,7.827486037276494,28.1231,43.80777166754423,47871.4599,34382.68523526119,11.647,3.9236374059090946,30.9165,4.316965527907115,1.9984663820467545
129,391.1101,239.67506710496409,0.5689,0.556672056401178,46.033,15.746266398437058,44.8706,16.084462273656037,0.2806,0.483411841705265,0.0549,0.2347157837682017,0.2238,0.44870223240959334,0.6624,0.622948670842686,0.272,0.47353819681460174,0.0537,0.2349932598676137,0.0516,0.2225812081902073,0.0922,0.3051368067721343,5.514269999999968,6.515906772752891,2910.6687,6.366,1.4360536985164285,0.0278,0.164407612312504,0.082,0.27437844002915984,0.5225,0.49951846999904514,0.3677,0.4822032372311489,6.6466,2.685782899450174,343.7214,263.11605003803635,4.9983,0.08887012878341419,0.1564,0.43215473591245374,1998.1089,6.542883288136257,2916.4924,6315.897509022458,3.5387,7.848341350642109,28.0743,43.78314374137311,47884.9599,34341.28052024995,11.6571,3.9211295714005447,30.9164,4.309810725176807,2.0071490215561076
130,391.6518,239.62555581043475,0.5746,0.5575535190388827,46.0274,15.758885858091245,44.8565,16.09749112974022,0.2803,0.4834824562779609,0.0553,0.23547283228746743,0.2239,0.4487637784992342,0.6626,0.6227359151373768,0.2715,0.4728743078356989,0.054,0.23556219763559025,0.0517,0.22278256935253166,0.0924,0.30573123353479065,5.5177999999999665,6.516264062308464,2926.2385,6.3684,1.440447475228786,0.028,0.16498097427336042,0.0818,0.27407347851837605,0.5224,0.4995229647566084,0.3678,0.4822306653889445,6.6439,2.6859661634919205,344.0825,262.8358308167688,4.9983,0.08887012878341419,0.157,0.4333241015425684,1998.1223,6.531646725818497,2919.4926,6319.941244321373,3.5454,7.855323637568812,27.9961,43.74366737750353,47953.4599,34706.031673508915,11.6544,3.9192724719864485,30.9157,4.3099479202312,2.011099909109991
131,392.2569,240.38191997139663,0.5801,0.5576872703488981,46.0443,15.762289887203847,44.8704,16.105891587067905,0.2804,0.48352788949754205,0.0555,0.23585019086541112,0.2233,0.44839404068471106,0.6631,0.623568178892606,0.2718,0.47301916949893824,0.0543,0.23612938340783993,0.0517,0.22278256935253166,0.0924,0.30605817610497665,5.5198399999999666,6.520533575575772,2952.0489,6.3684,1.4404474752287788,0.028,0.16498097427336042,0.0816,0.27376803117509785,0.5216,0.49955820065292084,0.3688,0.48250372121269536,6.6367,2.688128663879656,344.5334,262.6017209593728,4.9983,0.08887012878341419,0.1578,0.4341866094218249,1998.1413,6.520965159289071,2918.1927,6333.116326833581,3.5488,7.864464606084453,27.9277,43.70896841727107,47974.9601,34700.4843742084,11.6574,3.9164472543249493,30.9111,4.313033389124372,2.0183377683432098
132,397.8038,240.7699007768035,0.6328,0.5526252794343641,45.9035,15.804226178668491,44.7425,16.136785099062806,0.2781,0.4818543435114505,0.0563,0.2373519403635877,0.2243,0.4494549042685562,0.6588,0.6246771823576028,0.2693,0.4720167263762892,0.054,0.2359863745153713,0.0521,0.22313800451046686,0.0954,0.3103360611451488,5.502939999999964,6.53341992481674,3206.1575,6.3738,1.4502702811507282,0.029,0.16781482706131232,0.0824,0.27498691201615033,0.5138,0.49983451606941426,0.3748,0.4840954398044708,6.59,2.697670799555507,350.351,259.71367102654904,4.9983,0.08887012878341419,0.1622,0.4410335713537897,1998.3185,6.325002633662028,2910.5938,6349.8721266811,3.5724,7.844699622752636,27.8791,43.683950278576766,47967.9601,34394.73947706045,11.7287,3.9091206725353853,30.8927,4.337080554563304,2.086869539687168
133,384.455,224.72359538366462,0.538,0.5698406436711849,46.013,15.711118694265949,44.8935,16.04172142143984,0.2835,0.48191687243337095,0.056,0.24060953113547967,0.2255,0.4612549490943465,0.6695,0.6256720248991288,0.2765,0.4849384833835379,0.055,0.23664953306682893,0.0545,0.22925101529548098,0.088,0.3054548269804623,5.492450000000013,6.462155811055877,2790.569,6.318,1.344537054136063,0.032,0.176044016506878,0.071,0.2568890733332171,0.5295,0.4992538204046057,0.3675,0.4822447822579395,6.7525,2.6299623763564832,340.6155,265.29051092593426,4.999,0.044721359549996766,0.1645,0.44332608654296474,1998.0315,6.463079254250522,3013.795,6548.777225142779,3.4985,7.736596487642816,27.795,43.64554320570311,48389.9605,40261.60977232097,11.5035,3.8283568156526093,30.8885,4.321620755338975,1.982174049688243
134,385.098,224.86941215350114,0.543,0.5694849924083025,45.968,15.74591829559285,44.8865,16.056198756531835,0.2815,0.4810129278079289,0.0565,0.24153036757150903,0.2255,0.4612549490943465,0.6685,0.624341774451838,0.276,0.4836744467978819,0.055,0.23664953306682898,0.0545,0.22925101529548098,0.0875,0.30477892823741387,5.488350000000013,6.459452882657435,2857.7675,6.321,1.3505076584261475,0.0325,0.17736820385816035,0.071,0.2568890733332171,0.527,0.4993953322258073,0.3695,0.4827901129337398,6.7455,2.62853273560952,340.867,264.6128895228864,4.9965,0.12039517224021033,0.1635,0.441435366267024,1998.063,6.426015704845377,3009.2935,6545.920666800403,3.516,7.745820994022232,27.795,43.645543205703106,48419.96,40515.777639793785,11.5235,3.8192592371506175,30.886,4.320687233425348,2.00429815723472
135,383.7945,222.35852339456892,0.548,0.5690851684629216,45.979,15.757369905957544,44.894,16.071649353954715,0.281,0.48078537549372197,0.0555,0.23968411344333235,0.2255,0.4612549490943465,0.6705,0.6254001220469337,0.276,0.4836744467978819,0.0555,0.23758782373470133,0.055,0.230220548062878,0.089,0.3084259445663476,5.467450000000013,6.415166613490195,2898.7335,6.315,1.3385330908937825,0.032,0.176044016506878,0.071,0.2568890733332171,0.5275,0.4993680348371415,0.3695,0.4827901129337398,6.739,2.6348339938386216,340.2415,264.29563232937363,4.9965,0.12039517224021033,0.163,0.4410535841959134,1998.073,6.428400513859035,3018.2965,6544.7538795022265,3.522,7.743287108691108,27.7955,43.64524181759808,48482.4605,40537.45387279201,11.5285,3.816080316829328,30.8805,4.32522525850025,2.0219219433543616
136,383.4055,222.41336723027993,0.553,0.5686410786587281,45.992,15.775467304785078,44.9145,16.088119950813894,0.281,0.48078537549372197,0.055,0.2387540612238306,0.225,0.46095687501144383,0.6685,0.624341774451838,0.276,0.48367444679788174,0.055,0.2366495330668291,0.055,0.230220548062878,0.089,0.3084259445663474,5.487200000000013,6.432538762997756,2910.949,6.318,1.344537054136063,0.032,0.176044016506878,0.071,0.2568890733332171,0.5275,0.4993680348371415,0.3695,0.4827901129337398,6.747,2.629533841598583,339.866,264.36495694253875,4.9965,0.12039517224021033,0.163,0.4410535841959134,1998.0765,6.403604518192307,3021.2975,6544.3621505057545,3.525,7.747347009967225,27.7955,43.64524181759808,48399.9605,40512.52221061817,11.5245,3.8134854248499432,30.8915,4.298600555223356,2.0271412479995905
137,383.5135,222.30068964368516,0.558,0.5681526191960764,45.946,15.815471810043698,44.87,16.12349476824955,0.2805,0.48055719494020904,0.056,0.24060953113547967,0.2245,0.45957083531957804,0.6665,0.6240773079059397,0.2745,0.4829765865873772,0.0545,0.2357064461663772,0.055,0.230220548062878,0.09,0.3097546997012264,5.467850000000013,6.416860558498504,2951.381,6.318,1.344537054136063,0.032,0.176044016506878,0.07,0.25521082712757615,0.527,0.4993953322258073,0.371,0.48319327175462035,6.7515,2.6294875646076528,339.24,264.5188887797253,4.9965,0.12039517224021033,0.164,0.44294706348561463,1998.0655,6.405679207785587,3023.7975,6544.238871916235,3.516,7.748597575186811,27.7465,43.62026595002381,48312.46,40311.67603065617,11.527,3.815960138141948,30.896,4.295510412611381,2.040653653112023
138,384.4365,223.41117305065995,0.563,0.5676196755293189,45.904,15.789852555418618,44.814,16.10559216699357,0.28,0.4803283852520402,0.0575,0.24335850443499632,0.226,0.4604671703905844,0.667,0.6239436295262686,0.2745,0.48297658658737735,0.0545,0.23570644616637712,0.054,0.22827626908531878,0.0905,0.3120231228845233,5.461500000000013,6.423256717852052,2976.36,6.321,1.3505076584261475,0.032,0.176044016506878,0.0715,0.2577226425447328,0.525,0.49949949937406085,0.3715,0.4833265482840128,6.7345,2.6420635874255574,340.2425,264.05763937482345,4.9965,0.12039517224021033,0.1635,0.44256715065787106,1998.0905,6.415363449883176,3046.798,6627.668152658772,3.5155,7.738908521397031,27.845,43.66984660782994,48257.46,40304.060130709535,11.5315,3.8223439021695973,30.885,4.301863318843002,2.0466777306167634
139,384.6675,223.71266307824607,0.5685,0.5678635262915241,45.8725,15.767991581975963,44.799,16.076374712974193,0.2805,0.4815970492631025,0.0575,0.24335850443499632,0.225,0.45878125519692453,0.6675,0.6246109344301397,0.276,0.4836744467978819,0.0545,0.23570644616637704,0.054,0.22827626908531878,0.0905,0.31362227195263953,5.421850000000013,6.3675254430299395,2986.3415,6.324,1.3564453442678979,0.032,0.176044016506878,0.071,0.2568890733332171,0.526,0.49944842012181917,0.371,0.48319327175462035,6.7385,2.6388633063830373,339.968,263.56075791467515,4.9965,0.12039517224021033,0.1625,0.4418046465043475,1998.0715,6.470109652042578,3055.2985,6629.225036887273,3.478,7.680951406385368,27.747,43.61996494348515,48307.46,40337.20805367077,11.5245,3.8261886531906755,30.8995,4.268080130925663,2.0494250138305343
140,384.763,223.81594809197625,0.574,0.5680539962638529,45.889,15.748926736342161,44.798,16.066962053693224,0.282,0.48331438670724364,0.058,0.24426590616879043,0.225,0.4587812551969244,0.6675,0.6254113203802896,0.2755,0.4834424560422404,0.055,0.23664953306682934,0.054,0.22827626908531878,0.09,0.3129680087281243,5.394550000000014,6.290494452563244,3171.089,6.327,1.3623505420778395,0.033,0.17868117830857524,0.0715,0.2577226425447328,0.525,0.49949949937406085,0.3705,0.48305944066088363,6.732,2.6447444747401563,339.5925,263.6298860185475,4.9965,0.12039517224021033,0.163,0.44218634576633725,1998.0935,6.449694336052963,3053.7985,6629.1241930348715,3.4795,7.702937580799028,27.698,43.59492005414419,48369.96,40320.40224324243,11.529,3.815027682482655,30.897,4.266555138091299,2.1092027806780416
141,385.375,223.66956747109418,0.579,0.5673799079805241,45.9275,15.775350220749253,44.8355,16.09409673528968,0.2825,0.48353971432309234,0.0585,0.2451689293159938,0.2245,0.45848102733505747,0.668,0.6260766614345258,0.2735,0.48250819379419935,0.057,0.24244667495161862,0.054,0.22827626908531878,0.09,0.3129680087281243,5.3955000000000135,6.2874657742950415,3186.942,6.321,1.3505076584261475,0.0335,0.17998318525208612,0.0725,0.259378851671348,0.5235,0.49957235338650796,0.3705,0.48305944066088363,6.724,2.6456234920772213,340.345,262.7762101928592,4.9965,0.12039517224021033,0.1625,0.44293548731497756,1998.123,6.435726865719584,3060.799,6628.76156778631,3.458,7.697393125628098,27.747,43.61996494348515,48357.4595,40308.26204068701,11.54,3.808234673134359,30.905,4.251824785548384,2.112600229112253
142,386.404,224.60844654894564,0.584,0.5666608794297758,45.91,15.785008179966882,44.818,16.09538463980749,0.2815,0.4830884362294402,0.059,0.24606762208245891,0.2265,0.45967749749236947,0.6665,0.6264774433237801,0.2725,0.48203727030696275,0.057,0.24244667495161862,0.0535,0.227296242359831,0.0895,0.31231157400844595,5.372500000000015,6.284893292001532,3198.515,6.324,1.3564453442678979,0.0335,0.17998318525208612,0.0715,0.2577226425447328,0.522,0.4996406913074686,0.373,0.48372305506043284,6.719,2.6513305672602483,340.722,261.9887703201954,4.9965,0.12039517224021033,0.1625,0.44293548731497734,1998.1285,6.439232843266727,3061.3,6626.680840321242,3.458,7.694793104461073,27.649,43.569805633965544,48439.9605,40271.34362492315,11.5495,3.813242735531019,30.903,4.249425821202735,2.1135584643258363
143,392.4465,227.57002701662634,0.635,0.5585078025262944,45.741,15.745026895371357,44.653,16.048905716195847,0.2795,0.48217838815006797,0.059,0.24606762208245891,0.228,0.4551038999831702,0.6545,0.6231564105069954,0.2695,0.4764275827665741,0.0585,0.24516892931599377,0.055,0.230220548062878,0.0895,0.31231157400844567,5.296700000000014,6.248772894844695,3471.3085,6.324,1.3564453442678979,0.0335,0.17998318525208612,0.0735,0.261020719307786,0.5155,0.4998846790472509,0.3775,0.4848827751661492,6.6885,2.6581950173708697,346.0845,260.3597087660184,4.994,0.16424825339824126,0.1595,0.4337670191628804,1998.2535,6.310796370143224,3040.302,6497.7822781364375,3.4245,7.589604785520751,27.159,43.31481046250554,48567.461,38339.590427513736,11.616,3.7975985671787855,30.853,4.3495804884164215,2.1798866689982566
144,387.4365,237.9727095057224,0.5335,0.5594013809279949,46.263,15.79093801163235,45.13966666666666,16.122256285856714,0.2776666666666667,0.48021487198556934,0.05466666666666667,0.23598199819646912,0.22366666666666668,0.44945176608533555,0.6666666666666666,0.6199082754197296,0.274,0.4750034435439123,0.0575,0.24263187830825741,0.04883333333333333,0.2163094323355258,0.0905,0.30439863078053503,5.569566666666624,6.596628916681569,2761.3403333333335,6.366,1.436101574154255,0.0295,0.16921738214617135,0.0775,0.2674054367646038,0.5255,0.4993909442703214,0.3675,0.48216438802844735,6.663666666666667,2.688757728997345,342.45466666666664,265.02303889803983,4.998,0.09485515053628586,0.15266666666666667,0.4251152895279585,1998.0565,6.533050936769404,2902.286,6338.2120252336,3.479833333333333,7.672118582208877,27.903666666666666,43.69956897510765,47539.12433333333,34652.71936643496,11.600166666666667,3.9283421377065633,30.957166666666666,4.228235838022484,1.9639195044540492
